IDOld	IDNew	total_exons	total_isoforms	strand	chr	name	gene	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Type	IsoPsi2	IsoPsi1	FluxPsiG1	FluxPsiG2	ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	IsoMajorPsiGroup1	IsoMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM6874	ASM6805	9	10	-	chr11	BAD	ENSG00000002330	ASM6805	10	9	10292	7756	0.50779698	0.008182811	NA	0.998031639	0.99681152	0.945829637	0.943005213	ASM6874	7	9	10292	7756	0.167258367	0.008182811	1	0.633	0.78	0.491	NA	0.527480586	0.520226516	0.988166667	0.9855	0.943005213	0.945829637	0.998	0.993	0.184119865	650	926.6666667	0.046329093
ASM4060	ASM4037	3	2	-	chr6	BAK1	ENSG00000030110	ASM4037	2	3	6811	1505	0.508137332	0.00570887	SE	0.918969556	0.944833107	0.949443732	0.955152602	ASM4060	2	3	6811	1505	0.508137332	0.00570887	0.69	0.698	0.16	0.459	SE	0.944833107	0.918969556	0.950333333	0.924	0.955152602	0.949443732	0.951	0.929	0.627524285	133	606.3333333	0.753858897
ASM5965	ASM5901	8	2	+	chr9	GLE1	ENSG00000119392	ASM5901	2	8	4013	5456	0.508304256	0.004418111	NA	0.777447202	0.715965795	0.995581889	1	ASM5965	2	8	4013	5456	0.508304256	NA	NA	0.61	NA	NA	NA	0.715965795	0.777447202	NA	NA	NA	NA	0.998	0.999	0.999992673	149.6666667	118.3333333	0.183789746
ASM5946	ASM5882	10	13	-	chr9	AK1	ENSG00000106992	ASM5882	3	10	4889	6016	0.508363421	0.020917181	NA	0.723123017	0.700621383	0.453966519	0.454538633	ASM5946	7	10	4930	6064	0.633993772	0.020917181	0.133	0.749	0.0688	0.242	NA	0.76469287	0.743157559	0.688833333	0.677166667	0.454538633	0.453966519	0.983	0.989	0.185773417	604.6666667	543.6666667	0.226405278
ASM69	ASM65	15	57	+	chr1	THAP3	ENSG00000041988	ASM65	5	15	12313	16966	0.508443956	0.098462812	NA	0.896702664	0.896347593	0.640756303	0.739219114	ASM69	9	15	13435	17840	0.954119133	0.098462812	0.00176	0.957	NA	0.000522	NA	0.905238126	0.937428178	0.959166667	0.9565	0.739219114	0.640756303	0.997	0.988	0.410350797	14.33333333	10.66666667	0.375617783
ASM2704	ASM2689	4	2	-	chr3	SLC33A1	ENSG00000169359	ASM2689	2	4	3048	2774	0.508505645	0	NA	0.504106657	0.50790896	1	1	ASM2704	2	4	3048	2774	0.508505645	NA	NA	0.837	NA	0.115	NA	0.50790896	0.504106657	NA	NA	NA	NA	0.822	0.912	0.999998575	93.33333333	115	1
ASM5332	ASM5279	14	11	-	chr8	TRAM1	ENSG00000067167	ASM5279	2	14	65495	62631	0.508560018	0.014264306	NA	0.87743843	0.879900409	0.980172421	0.965908115	ASM5332	5	14	65751	62914	0.830826072	0.014264306	1	0.61	NA	NA	NA	0.641611968	0.637916229	0.999666667	1	0.965908115	0.980172421	1	1	2.41E-06	1868	2112	3.97E-05
ASM6631	ASM6565	13	22	+	chr11	MRPL23	ENSG00000214026	ASM6565	2	13	8078	10306	0.508762535	0.022321965	NA	0.998524803	0.998506678	0.969505422	0.947183457	ASM6631	8	13	8239	10443	NA	0.022321965	1	0.719	0.0189	0.00149	NA	NA	NA	0.985	0.995	0.947183457	0.969505422	0.987	0.993	0.111938609	146	129	0.173721092
ASM10502	ASM10403	9	12	+	chr19	ZNF30	ENSG00000168661	ASM10403	8	9	380	249	0.508848845	NA	NA	0.498222798	0.490398109	NA	NA	ASM10502	9	9	380	249	NA	NA	4.85E-07	NA	NA	NA	NA	NA	NA	0.745111111	0.958888889	NA	NA	NA	NA	NA	0.333333333	2	NA
ASM3617	ASM3594	3	2	-	chr5	DTWD2	ENSG00000169570	ASM3594	2	3	135	148	0.508950933	0.121708683	NA	0.589297871	0.635596523	0.623015873	0.50130719	ASM3617	2	3	135	148	0.508950933	0.121708683	NA	NA	NA	0.753	NA	0.635596522	0.589297872	NA	NA	0.50130719	0.623015873	NA	NA	0.194532536	20.33333333	16.66666667	0.007205802
ASM6265	ASM6197	6	2	+	chr10	ARID5B	ENSG00000150347	ASM6197	2	6	5294	4182	0.508967157	0.019975488	NA	0.674212021	0.719220726	0.694796416	0.714771904	ASM6265	2	6	5294	4182	0.508967157	0.019975488	NA	0.865	0.127	0.442	NA	0.719220726	0.674212021	NA	NA	0.714771904	0.694796416	0.756	0.652	0.507797386	128.6666667	174	0.031881574
ASM1426	ASM1428	3	2	+	chr2	SPAST	ENSG00000021574	ASM1428	2	3	647	759	0.509360379	0.000718796	SE	0.882673681	0.81683202	0.876631315	0.875912519	ASM1426	2	3	647	759	0.509360379	NA	0.287	0.697	NA	0.236	SE	0.81683202	0.882673681	0.811	0.879	NA	NA	0.818	0.854	0.985793946	56.66666667	51	0.948122352
ASM11875	ASM11783	5	2	-	chrX	PDZD11	ENSG00000120509	ASM11783	2	5	6002	5270	0.5094526	0.00268847	NA	0.521519014	0.500944332	0.979055817	0.976367347	ASM11875	2	5	6002	5270	0.5094526	0.00268847	NA	NA	NA	NA	NA	0.500944332	0.521519014	NA	NA	0.976367347	0.979055817	NA	NA	0.678250551	392.3333333	493.3333333	0.823610925
ASM9447	ASM9369	23	31	-	chr17	PIGS	ENSG00000087111	ASM9369	4	23	7954	8135	0.509619523	0.007680283	NA	0.694569185	0.639286828	0.975304229	0.973438583	ASM9447	10	23	8098	8273	0.025720134	0.007680283	0.00263	0.86	0.0134	0.0223	NA	0.500299049	0.40022362	0.62	0.775	0.973438583	0.975304229	0.999	0.999	0.462645354	95	101.3333333	0.453821432
ASM11291	ASM11200	5	3	-	chr21	SYNJ1	ENSG00000159082	ASM11200	3	5	619	487	0.509621155	0.021428571	NA	0.974272387	0.978465209	0.988888889	0.967460317	ASM11291	2	5	619	487	0.534525465	0.021428571	1	0.667	NA	NA	NA	0.978429051	0.976257034	0.982333333	0.969166667	0.967460317	0.988888889	0.992	0.991	0.320701028	28.66666667	38.33333333	0.345624392
ASM1134	ASM1137	3	2	+	chr1	HHAT	ENSG00000054392	ASM1137	2	3	168	86	0.509726889	NA	NA	0.844140082	0.952079062	NA	NA	ASM1134	2	3	168	86	0.509726889	NA	1	NA	NA	NA	NA	0.952079062	0.844140081	0.974333333	0.889	NA	NA	NA	NA	NA	5.666666667	8.666666667	NA
ASM6158	ASM6091	4	2	-	chr10	ARHGAP21	ENSG00000107863	ASM6091	2	4	3522	2300	0.509771146	0.001239157	ASS	0.999454532	0.989194641	1	0.998760843	ASM6158	2	4	3522	2300	0.509771146	0.001239157	1	0.61	NA	NA	ASS	0.989194641	0.999454532	0.985333333	1	0.998760843	1	0.99	0.998	0.994833571	145.3333333	238.3333333	0.422649731
ASM2192	ASM2187	20	152	+	chr3	HDAC11	ENSG00000163517	ASM2187	3	20	2238	1419	0.509821537	0.173595284	NA	0.739196832	0.810917311	0.256578389	0.260963154	ASM2192	17	20	2357	1493	0.002987597	NA	1.13E-07	0.998	0.139	3.73E-05	NA	0.365076035	0.436705206	0.8865	0.87425	NA	NA	0.995	0.995	NA	0	0	NA
ASM2010	ASM2013	13	5	-	chr2	INO80D	ENSG00000114933	ASM2013	5	13	5671	5653	5.10E-01	0.060668498	NA	0.976143622	0.863046622	0.948717949	0.892857143	ASM2010	3	13	5671	5653	0.693446307	NA	1	0.637	NA	NA	NA	0.902205205	0.91693805	0.666666667	0.957333333	NA	NA	0.976	0.959	0.259308382	13	15.33333333	0.137907557
ASM4737	ASM4711	7	5	+	chr7	POM121	ENSG00000196313	ASM4711	5	7	4203	5455	0.510205397	0.027462061	NA	0.581465695	0.61691666	0.495462735	0.478013172	ASM4737	4	7	4203	5455	0.445251868	0.027462061	0.0174	0.935	0.0355	0.0254	NA	0.431668962	0.424043931	0.931333333	0.885	0.478013172	0.495462735	0.949	0.866	0.226988036	264.3333333	213.3333333	0.087089389
ASM4578	ASM4552	6	4	+	chr7	NFE2L3	ENSG00000050344	ASM4552	4	6	28198	39370	0.510337782	0.045554529	NA	0.937656031	0.95201686	0.780996365	0.826550894	ASM4578	2	6	28198	39370	0.731562103	0.045554529	NA	NA	NA	0.272	NA	0.929748457	0.910891566	NA	NA	0.826550894	0.780996365	NA	NA	0.014250909	334.3333333	250	0.300494435
ASM6945	ASM6873	6	3	+	chr11	RHOD	ENSG00000173156	ASM6873	3	6	5222	8887	0.510800644	0.003379034	NA	0.960558183	0.954730044	0.985803656	0.98918269	ASM6945	3	6	5222	8887	0.510800644	0.003379034	NA	0.61	NA	NA	NA	0.953382349	0.950857924	NA	NA	0.98918269	0.985803656	0.999	0.992	0.484893192	417.3333333	277	0.494031476
ASM10388	ASM10292	4	2	-	chr19	NR2F6	ENSG00000160113	ASM10292	2	4	10015	17789	0.510897613	0.001388889	NA	0.787371745	0.836011925	1	0.998611111	ASM10388	2	4	10015	17789	0.510897613	NA	NA	NA	NA	NA	NA	0.836011925	0.787371745	NA	NA	NA	NA	NA	NA	0.995771304	401.6666667	237.6666667	0.422649731
ASM1587	ASM1588	8	7	-	chr2	C2orf81	ENSG00000159239	ASM1588	7	8	543	696	0.511091977	NA	NA	0.632140973	0.489482743	NA	NA	ASM1587	4	8	543	696	0.755214096	NA	NA	NA	NA	NA	NA	0.412774349	0.54216444	NA	NA	NA	NA	NA	NA	NA	10	6.666666667	NA
ASM6600	ASM6536	5	4	-	chr11	IFITM3	ENSG00000142089	ASM6536	4	5	41256	17314	0.511096017	0.005065666	NA	0.993521768	0.992630567	0.977575016	0.982640682	ASM6600	3	5	41256	17314	0.45347328	0.005065666	1	0.61	NA	NA	NA	0.813110842	0.842759036	0.997333333	0.997666667	0.982640682	0.977575016	0.999	0.998	0.546958203	199	650.3333333	0.432072922
ASM1177	ASM1178	36	22	-	chr1	TP53BP2	ENSG00000143514	ASM1178	4	36	14441	8330	0.511204382	0.05664488	NA	0.415381871	0.435432097	1	0.94335512	ASM1177	17	36	14527	8393	0.576089216	NA	0.0272	0.835	0.201	0.136	NA	0.426791055	0.443148875	0.894	0.886833333	NA	NA	0.998	0.997	NA	0	1	NA
ASM1126	ASM1129	28	14	-	chr1	LAMB3	ENSG00000196878	ASM1129	3	28	93539	97878	0.511264866	0.093086223	NA	0.958465633	0.918340448	0.896709299	0.803623075	ASM1126	6	28	93754	98226	NA	0.059388073	NA	0.999	0.0334	0.0197	NA	NA	NA	NA	NA	0.864171558	0.923559631	0.808	0.92	3.43E-11	819.6666667	832	0.032666637
ASM9888	ASM9797	6	4	-	chr17	LINC00482	ENSG00000185168	ASM9797	4	6	30	133	0.511423912	NA	NA	0.609592824	0.659438901	NA	NA	ASM9888	2	6	30	133	0.803762185	NA	NA	NA	0.138	0.465	NA	0.521237197	0.541564365	NA	NA	NA	NA	NA	NA	NA	9.333333333	4.333333333	NA
ASM4429	ASM4404	3	2	+	chr6	TIAM2	ENSG00000146426	ASM4404	2	3	49	20	0.511510839	NA	SE	0.976299165	0.861643955	NA	NA	ASM4429	2	3	49	20	0.511510839	NA	NA	NA	NA	NA	SE	0.861643955	0.976299165	NA	NA	NA	NA	NA	NA	NA	2	8	NA
ASM11713	ASM11619	3	2	+	chrX	HCCS	ENSG00000004961	ASM11619	2	3	3037	3853	0.511663702	0.003832874	NA	0.852581947	0.836823123	0.744777646	0.740944772	ASM11713	2	3	3037	3853	0.511663702	0.003832874	NA	0.681	0.546	0.399	NA	0.836823123	0.852581947	NA	NA	0.740944772	0.744777646	0.741	0.754	0.839788587	367.3333333	297.3333333	0.71330047
ASM11803	ASM11706	17	13	+	chrX	RBM10	ENSG00000182872	ASM11706	4	17	9545	12546	0.511669673	0.084009155	NA	0.406436194	0.385418803	0.483795031	0.525999641	ASM11803	6	17	9600	12622	0.493619603	NA	0.146	0.726	0.172	0.318	NA	0.605992825	0.651359851	0.760444444	0.779333333	NA	NA	0.998	0.999	0.034970964	113	98.33333333	0.241062614
ASM632	ASM639	11	4	-	chr1	SLC25A24	ENSG00000085491	ASM639	4	11	16916	19911	0.511738178	0.023841308	NA	0.386263042	0.346237856	0.571348566	0.547507259	ASM632	3	11	16916	19911	0.095427625	0.023841308	0.51	0.775	0.553	0.319	NA	0.542268611	0.603580867	0.522333333	0.563333333	0.547507259	0.571348566	0.663	0.633	0.460817658	188	165.3333333	0.417044441
ASM2247	ASM2241	3	2	-	chr3	TMPPE	ENSG00000188167	ASM2241	2	3	1340	1000	0.511775234	0.101398601	NA	0.431659084	0.589781879	0.575757576	0.474358974	ASM2247	2	3	1340	1000	0.511775234	NA	NA	NA	NA	0.197	NA	0.589781879	0.431659084	NA	NA	NA	NA	NA	NA	0.362024418	9.666666667	12.66666667	0.329121512
ASM10448	ASM10351	3	2	-	chr19	CTC-260E6.6	ENSG00000267383	ASM10351	2	3	825	473	0.511789223	0.053951352	NA	0.818302811	0.858911284	0.800778073	0.854729425	ASM10448	2	3	825	473	0.511789223	0.053951352	NA	0.699	NA	0.721	NA	0.858911283	0.81830281	NA	NA	0.854729425	0.800778073	0.76	0.77	0.276398014	26.66666667	53	0.106131269
ASM2941	ASM2923	8	3	+	chr4	MED28	ENSG00000118579	ASM2923	3	8	7825	8543	5.12E-01	0.024916996	NA	0.802441461	0.804122113	0.642102169	0.639569741	ASM2941	3	8	7825	8543	0.511829775	0.024916996	NA	0.995	NA	0.000166	NA	0.651392796	0.618378538	NA	NA	0.639569741	0.642102169	0.879	0.73	0.38137836	117.3333333	106.3333333	0.008490355
ASM9680	ASM9600	9	11	-	chr17	MRPL27	ENSG00000108826	ASM9600	4	9	9504	14939	0.512017288	0.138777889	NA	0.936595886	0.900722354	0.512820513	0.405483405	ASM9680	8	9	9608	15103	0.803502201	0.138777889	NA	0.61	NA	0.0315	NA	0.808695024	0.810916815	NA	NA	0.405483405	0.512820513	0.999	1	0.243811914	12.33333333	12.33333333	0.147148392
ASM2747	ASM2730	3	2	-	chr3	TNIK	ENSG00000154310	ASM2730	2	3	446	563	0.51214248	0.062276262	NA	0.555237366	0.555519462	0.583781852	0.646058113	ASM2747	2	3	446	563	0.51214248	0.062276262	0.965	0.731	0.767	0.856	NA	0.555519462	0.555237366	0.556	0.566666667	0.646058113	0.583781852	0.57	0.619	0.303801068	45.66666667	42.33333333	0.019381478
ASM5995	ASM5930	8	2	+	chr9	NCS1	ENSG00000107130	ASM5930	2	8	5298	10638	0.512172597	0	NA	0.6531756	0.727529818	1	1	ASM5995	2	8	5298	10638	0.512172597	0	NA	NA	NA	NA	NA	0.727529816	0.653175595	NA	NA	1	1	NA	NA	0.999996256	65.33333333	37.66666667	NA
ASM7751	ASM7681	15	39	+	chr12	PSMD9	ENSG00000110801	ASM7681	4	15	13014	11844	0.512627484	0.027676704	NA	0.34860048	0.400575028	0.508884547	0.493231758	ASM7751	12	15	13292	11956	0.281683475	0.088029174	5.38E-06	0.995	0.00153	0.000129	NA	0.97500029	0.980927823	0.834444444	0.858333333	0.868553459	0.956582633	0.992	1	0.134359883	16.33333333	36	0.108848004
ASM4186	ASM4164	4	2	+	chr6	PAQR8	ENSG00000170915	ASM4164	2	4	383	136	0.512691698	0.136210207	NA	0.811277513	0.726534069	0.884259259	0.748049052	ASM4186	2	4	383	136	0.512691698	NA	NA	NA	NA	NA	NA	0.726534069	0.81127751	NA	NA	NA	NA	NA	NA	0.152898252	8.666666667	25	0.011394333
ASM11055	ASM10964	7	2	-	chr20	FER1L4	ENSG00000088340	ASM10964	2	7	21	1054	0.512781462	0.07032967	NA	0.91337104	0.785918328	0.92967033	1	ASM11055	2	7	21	1054	0.512781462	NA	NA	NA	NA	NA	NA	0.783427785	0.915271634	NA	NA	NA	NA	NA	NA	0.999999083	33.33333333	1	0.008674863
ASM665	ASM672	14	13	-	chr1	OVGP1	ENSG00000085465	ASM672	2	14	524	985	0.512928419	0.011904762	NA	0.691458635	0.585641353	0.729064039	0.731359649	ASM665	5	14	526	994	NA	NA	NA	NA	NA	0.0384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333	0	NA
ASM9590	ASM9511	3	2	-	chr17	LSM12	ENSG00000161654	ASM9511	2	3	1408	1855	0.51324549	0.002169279	SE	0.929476391	0.953187546	0.973415846	0.971246567	ASM9590	2	3	1408	1855	0.51324549	0.002169279	0.105	0.61	0.152	NA	SE	0.953187546	0.929476391	0.965333333	0.941333333	0.971246567	0.973415846	0.988	0.983	0.711762074	577.3333333	464	0.437995315
ASM5238	ASM5193	9	8	+	chr8	DCTN6	ENSG00000104671	ASM5193	8	9	3191	4246	5.14E-01	0.005683502	NA	0.994775098	0.996610658	0.989439656	0.984945005	ASM5238	8	9	3191	4246	0.513547327	0.005683502	1	0.61	NA	NA	NA	0.684240978	0.574193628	0.997	0.9995	0.984945005	0.989439656	0.998	0.999	0.264963661	157.6666667	131	0.099735991
ASM7204	ASM7126	6	2	-	chr11	RP11-890B15.2	ENSG00000254842	ASM7126	2	6	76	244	0.514342128	0.16041366	NA	0.780983299	0.58219305	0.771524772	0.611111111	ASM7204	2	6	76	244	0.514342128	NA	NA	NA	NA	NA	NA	0.582193049	0.780983299	NA	NA	NA	NA	NA	NA	0.299931772	16.66666667	4.666666667	0.085319613
ASM4581	ASM4555	13	22	+	chr7	SNX10	ENSG00000086300	ASM4555	5	13	881	1989	0.514673764	0.03267333	NA	0.813083839	0.75212432	0.758335902	0.753606238	ASM4581	8	13	884	1989	NA	0.026069688	0.176	0.983	NA	0.058	NA	NA	NA	0.927111111	0.944444444	0.955026455	0.936364175	0.994	0.997	0.257093808	78	38.66666667	0.489809533
ASM11493	ASM11400	4	2	-	chr22	RP1-130H16.18	ENSG00000248751	ASM11400	2	4	675	712	0.514697398	NA	NA	0.822156389	0.933448526	NA	NA	ASM11493	2	4	675	712	0.514697398	NA	0.0294	0.725	NA	NA	NA	0.933448525	0.822156387	0.951333333	0.872333333	NA	NA	0.964	0.97	NA	5	4.666666667	NA
ASM1871	ASM1871	4	2	-	chr2	CERS6-AS1	ENSG00000227617	ASM1871	2	4	187	266	0.514720113	NA	NA	0.949979006	0.991535589	NA	NA	ASM1871	2	4	187	266	0.514720113	NA	NA	NA	NA	NA	NA	0.991535589	0.949979005	NA	NA	NA	NA	NA	NA	NA	0.333333333	0.666666667	NA
ASM2927	ASM2909	34	8	-	chr4	BOD1L1	ENSG00000038219	ASM2909	8	34	16903	17336	0.514726844	NA	NA	0.512100143	0.53991585	NA	NA	ASM2927	7	34	16903	17336	0.51598098	0.023233487	0.477	0.706	0.595	0.635	NA	0.487471037	0.398998732	0.763	0.72	0.971210958	0.994444444	0.995	0.995	0.1558978	55.33333333	59.33333333	0.193079033
ASM5088	ASM5051	4	2	-	chr7	RARRES2	ENSG00000106538	ASM5051	2	4	27	39	0.514754016	NA	NA	0.558028197	0.889952151	NA	NA	ASM5088	2	4	27	39	0.514754016	NA	NA	NA	NA	NA	NA	0.88995215	0.558028197	NA	NA	NA	NA	NA	NA	NA	3.333333333	4.333333333	NA
ASM9238	ASM9152	15	6	-	chr16	SLC22A31	ENSG00000259803	ASM9152	6	15	480	621	0.514932872	0.031623932	NA	0.496040634	0.550370519	0.511111111	0.542735043	ASM9238	4	15	480	621	0.405366045	NA	NA	NA	NA	NA	NA	0.427628861	0.562778499	NA	NA	NA	NA	NA	NA	0.706107701	17.33333333	12.33333333	0.603848632
ASM8539	ASM8465	4	2	-	chr15	PPIP5K1	ENSG00000168781	ASM8465	2	4	212	214	5.15E-01	0.068376947	ASS	0.742084226	0.865382957	0.893735363	0.96211231	ASM8539	2	4	212	214	0.514506365	NA	0.0598	0.789	NA	NA	ASS	0.865382957	0.742084226	0.894333333	0.757666667	NA	NA	0.907	0.79	0.01142083	59.33333333	69.66666667	0.013939029
ASM8320	ASM8259	3	2	+	chr14	TTLL5	ENSG00000119685	ASM8259	2	3	976	738	0.515300147	0.03439945	SE	0.824487218	0.869961278	0.838451413	0.872850863	ASM8320	2	3	976	738	0.515300147	0.03439945	0.296	0.821	NA	0.115	SE	0.869961278	0.824487215	0.861333333	0.810333333	0.872850863	0.838451413	0.891	0.844	0.236502127	78	112.6666667	0.166681523
ASM132	ASM127	15	6	-	chr1	FBXO42	ENSG00000037637	ASM127	6	15	3315	2933	0.515306858	0.022911221	NA	0.467398766	0.534106104	0.517872178	0.510192492	ASM132	4	15	3315	2933	0.453725745	0.031606386	NA	0.896	NA	NA	NA	0.463076981	0.529372866	NA	NA	1	0.968393614	0.625	0.466	0.9999954	31.66666667	40.33333333	0.231970721
ASM5757	ASM5699	8	5	-	chr9	CDK20	ENSG00000156345	ASM5699	5	8	150	732	0.515320062	NA	NA	0.633856097	0.891202805	NA	NA	ASM5757	5	8	150	732	0.515320062	NA	2.13E-06	NA	NA	0.0945	NA	0.891202805	0.633856098	0.933333333	0.565666667	NA	NA	NA	NA	NA	14.66666667	3.333333333	NA
ASM10683	ASM10594	24	27	+	chr19	DHX34	ENSG00000134815	ASM10594	3	24	6238	7415	0.515385257	0.03980381	NA	0.845916244	0.899630016	0.85035255	0.884111947	ASM10683	5	24	6251	7438	0.692685758	NA	0.0983	0.788	NA	0.143	NA	0.468425251	0.483372953	0.910333333	0.841666667	NA	NA	0.997	0.998	NA	0	0	NA
ASM5467	ASM5413	3	2	-	chr8	MRPL13	ENSG00000172172	ASM5413	2	3	4645	7569	0.51542518	0.001170675	SE	0.99245151	0.996332412	0.993528097	0.992357422	ASM5467	2	3	4645	7569	0.51542518	NA	1	0.61	NA	NA	SE	0.996332412	0.99245151	0.997	0.995333333	NA	NA	0.996	0.995	0.685216592	769.3333333	526.3333333	0.452474086
ASM2890	ASM2869	24	246	-	chr4	MFSD10	ENSG00000109736	ASM2869	6	24	12495	8151	0.515495917	0.024493307	NA	0.742442872	0.681498609	0.693584295	0.680952381	ASM2890	13	24	12856	8381	0.323691285	NA	1	0.95	NA	0.0406	NA	0.716371506	0.741452159	0.989222222	0.976222222	NA	NA	0.999	0.999	NA	0	0	NA
ASM15	ASM13	41	20	-	chr1	ACAP3	ENSG00000131584	ASM13	2	41	22324	13552	0.515559936	0.065525794	NA	0.684347017	0.719843864	0.608428694	0.585318732	ASM15	15	41	23865	14177	0.000324007	0.06445488	0.00143	0.961	0.024	0.00921	NA	0.385722559	0.34132028	0.867	0.921222222	0.570459188	0.576811594	0.999	0.999	0.051760447	40.66666667	88.66666667	0.151316358
ASM4539	ASM4510	5	3	-	chr7	RP5-1159O4.1	ENSG00000272894	ASM4510	3	5	408	667	0.515912126	0.131996658	NA	0.754852442	0.813317628	0.492898914	0.619047619	ASM4539	3	5	408	667	0.515912126	NA	NA	NA	NA	NA	NA	0.801726332	0.729079958	NA	NA	NA	NA	NA	NA	0.999998079	20.33333333	7	0.092583206
ASM1894	ASM1896	4	2	-	chr2	DLX2	ENSG00000115844	ASM1896	2	4	275	144	0.516048488	NA	NA	0.99732289	0.966175275	NA	NA	ASM1894	2	4	275	144	0.516048488	NA	NA	NA	NA	NA	NA	0.966175275	0.99732289	NA	NA	NA	NA	NA	NA	NA	1.666666667	4	NA
ASM1514	ASM1515	11	12	+	chr2	PEX13	ENSG00000162928	ASM1515	3	11	8822	10505	0.516119734	0.041244779	NA	0.56154839	0.406291936	0.474920635	0.509649123	ASM1514	5	11	9206	11002	0.5759146	0.041244779	NA	0.77	0.664	0.413	NA	0.952700713	0.924727114	NA	NA	0.509649123	0.474920635	0.714	0.65	0.736300968	22.66666667	19.66666667	0.554113091
ASM11084	ASM10994	11	8	+	chr20	RPRD1B	ENSG00000101413	ASM10994	8	11	4645	4001	0.516127196	0.063307668	NA	0.846315758	0.836675048	0.788072758	0.72476509	ASM11084	6	11	4645	4001	0.130018167	0.063307668	0.343	0.75	0.557	0.415	NA	0.36934877	0.368273388	0.838333333	0.879666667	0.72476509	0.788072758	0.998	0.998	0.022629513	138.3333333	184.6666667	0.04602151
ASM2362	ASM2350	37	15	-	chr3	UBA7	ENSG00000182179	ASM2350	5	37	968	148	0.516280597	NA	NA	0.472372327	0.370207539	NA	NA	ASM2362	10	37	989	149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA
ASM3901	ASM3872	14	7	-	chr6	TXNDC5	ENSG00000239264	ASM3872	7	14	29554	31758	0.516749003	0.020604317	NA	0.985451918	0.965683544	0.985362185	0.964757868	ASM3901	4	14	29554	31758	0.270303173	0.020604317	NA	0.628	0.0318	0.0952	NA	0.920610305	0.932242734	NA	NA	0.964757868	0.985362185	0.955	0.983	1.49E-05	809	811.6666667	0.061150538
ASM5249	ASM5205	4	2	+	chr8	RP11-473J6.1	ENSG00000253452	ASM5205	2	4	14	4	0.516907627	NA	NA	NA	NA	NA	NA	ASM5249	2	4	14	4	0.516907627	NA	NA	NA	NA	NA	NA	0.921944459	0.464922702	NA	NA	NA	NA	NA	NA	NA	0.666666667	1	NA
ASM2220	ASM2214	15	26	+	chr3	UBE2E1	ENSG00000170142	ASM2214	3	15	22712	23027	0.517043366	0.039375598	NA	0.893442693	0.856370561	0.708395592	0.678257351	ASM2220	11	15	22967	23311	0.999949244	0.046581841	0.775	0.661	0.152	0.00878	NA	0.367588773	0.382326012	0.994666667	0.977333333	0.947701925	0.901395476	1	1	0.000427535	182	190.3333333	0.028555936
ASM4036	ASM4012	7	3	+	chr6	RNF5	ENSG00000204308	ASM4012	3	7	10257	8081	0.517072489	0.002468321	NA	0.989043924	0.982367272	0.99433148	0.991863159	ASM4036	3	7	10257	8081	0.517072489	NA	NA	0.61	NA	0.0515	NA	0.978447351	0.986338263	NA	NA	NA	NA	0.989	0.996	0.495706536	346.6666667	450.3333333	0.232450584
ASM11499	ASM11407	4	2	-	chr22	SEC14L4	ENSG00000133488	ASM11407	2	4	121	70	0.517725065	0.028985507	ASS	0.774253876	0.804054689	0.883838384	0.854852877	ASM11499	2	4	121	70	0.517725065	NA	0.111	NA	NA	NA	ASS	0.804054689	0.774253863	0.839	0.885666667	NA	NA	NA	NA	0.704493748	11.33333333	23	0.687385277
ASM7364	ASM7294	6	6	-	chr12	AMIGO2	ENSG00000139211	ASM7294	6	6	10157	10726	0.517786522	0.033915857	NA	0.627797338	0.699180031	0.709608413	0.74352427	ASM7364	4	6	10157	10726	0.110296192	0.033915857	0.669	0.745	0.118	0.265	NA	0.337797006	0.345920954	0.588833333	0.5535	0.74352427	0.709608413	0.688	0.689	0.407080783	61.66666667	64.33333333	0.500662744
ASM9716	ASM9633	15	24	-	chr17	RNF43	ENSG00000108375	ASM9633	4	15	504	2725	0.51778888	NA	NA	0.89356437	0.956785375	NA	NA	ASM9716	8	15	504	2741	0.559200527	NA	0.0414	NA	NA	0.785	NA	0.684313328	0.624494767	1	0.898	NA	NA	NA	NA	NA	8.333333333	1.666666667	NA
ASM3267	ASM3248	3	2	+	chr4	FNIP2	ENSG00000052795	ASM3248	2	3	163	149	0.518007089	0.010348584	NA	0.988284091	0.959930517	0.961873638	0.972222222	ASM3267	2	3	163	149	0.518007089	0.010348584	0.503	0.652	NA	NA	NA	0.959930517	0.988284091	0.956	0.989333333	0.972222222	0.961873638	0.948	0.986	0.744865028	17.66666667	24.33333333	0.685748932
